MedInc,HouseAge,AveRooms,AveBedrms,Population,Latitude,Longitude,target
2.817,19,6.108695652,1.160326087,1207,33.72,-117.29,1.1
3.8056,7,6.599340478,1.123660346,7139,33.63,-117.29,1.622
3.2232,35,5.36503856,1.088688946,2127,34.17,-117.29,0.883
2.9667,42,5.144886364,0.980113636,856,34.15,-117.29,0.97
2.875,38,5.426048565,1.077262693,1135,34.16,-117.29,0.991
4.0481,52,6.57421875,1.0390625,646,34.14,-117.29,0.973
3.2976,49,5.617283951,0.990740741,757,34.15,-117.29,1.026
2.5417,45,5.009404389,0.984326019,771,34.14,-117.29,0.829
3.125,48,6.43071161,1.149812734,610,34.14,-117.29,0.976
2.425,39,5.832844575,1.175953079,805,34.14,-117.29,0.9
1.4815,52,5.327472527,1.16043956,1171,34.13,-117.29,0.779
1.0951,40,4.139359699,1.152542373,1517,34.12,-117.29,0.658
1.5156,44,5.004282655,1.205567452,1238,34.13,-117.29,0.758
1.2069,47,4.280519481,1.122077922,1308,34.12,-117.29,0.682
1.8438,45,4.996350365,1.281021898,1046,34.12,-117.29,0.721
1.1687,48,3.292307692,0.984615385,1586,34.11,-117.29,0.708
0.7075,35,3.290849673,1.10620915,1714,34.11,-117.29,0.788
1.5561,35,4.139931741,1.220136519,1920,34.11,-117.29,0.68
0.7235,19,2.839622642,0.955188679,844,34.1,-117.29,0.713
1.1806,24,4.396969697,1.172727273,1178,34.09,-117.29,0.683
4.5066,7,4.659574468,0.952718676,1336,34.06,-117.29,1.115
4.1667,9,5.583219645,1.040245566,3630,34.03,-117.29,1.977
3.4145,35,5.960872837,1.231000752,3431,35.54,-117.29,0.404
3.3871,3,5.49606862,1.104360257,3804,34.49,-117.29,1.118
1.5758,11,4.789346247,1.113801453,2756,34.41,-117.29,1.083
1.2548,22,4.410041841,1,428,34.57,-117.29,0.683
6.9553,35,7.307392996,1.19844358,598,32.81,-117.29,5.00001
6.8322,25,6.578212291,1.06424581,823,32.92,-117.29,5.00001
3.1667,28,3.924657534,1.157534247,672,33.05,-117.29,3
4.7333,30,5.288461538,1.067307692,1281,33.04,-117.29,2.869
5.7787,18,6.775210084,1.081932773,1463,33.08,-117.29,3.467
6.1509,20,6.492307692,1.030769231,1008,33.06,-117.29,3.387
3.9205,4,5.876190476,1,224,33.13,-117.29,1.83
4.7961,4,4.825174825,1.125874126,755,33.12,-117.29,1.688
5.1837,6,6.364681296,1.063740857,2064,33.1,-117.29,2.598
3.1875,5,5.378892734,1.096885813,1823,33.24,-117.29,1.538
2.4754,16,5.282555283,1.132678133,1428,33.2,-117.29,1.573
3.0704,18,5.365748709,1.061101549,4127,33.19,-117.29,1.516
2.7644,15,5.242718447,1.098474341,1632,33.18,-117.29,1.114
3.1667,17,4.886904762,1.047619048,436,33.18,-117.29,1.606
4.0625,11,5.714285714,0.993303571,952,33.15,-117.29,0.875
2.3229,16,5.205357143,1.044642857,2372,33.85,-117.28,1.18
2.5379,33,5.842677824,1.147280335,5650,33.89,-117.28,1.527
1.3125,10,4.438356164,0.96803653,773,33.94,-117.28,1.357
2.1574,35,4.729765013,1.097911227,2721,33.92,-117.28,0.869
2.1667,11,5.528571429,1.119047619,640,33.72,-117.28,1.146
2.6949,15,5.496394231,1.115384615,2513,33.66,-117.28,1.636
3.1736,26,5.392361111,1.046875,1396,34.17,-117.28,1.222
1.7456,26,5.127922971,1.221458047,1765,34.17,-117.28,0.868
3.8292,36,6.694980695,1.081081081,604,34.15,-117.28,1.222
3.8125,38,5.75872093,0.997093023,796,34.15,-117.28,0.974
1.9832,26,4.928143713,1.061876248,1068,34.16,-117.28,1.221
2.3778,35,5.095477387,1.145728643,972,34.16,-117.28,0.907
3.1765,32,5.411471322,1.072319202,815,34.15,-117.28,1.35
3.4906,40,5.682692308,1.052884615,968,34.14,-117.28,0.933
2.3947,40,4.442190669,1.006085193,1214,34.14,-117.28,0.819
1.8396,44,4.775628627,1.098646035,1363,34.13,-117.28,0.771
1.8281,29,3.963740458,1.101145038,1418,34.13,-117.28,0.768
1.3571,36,3.982689747,1.094540613,2378,34.12,-117.28,0.706
1.3973,47,4.796875,1.193359375,1653,34.12,-117.28,0.661
1.4896,39,4.381615599,1.164345404,1258,34.11,-117.28,0.695
2.2917,44,3.514018692,0,273,34.09,-117.28,0.908
5.1365,2,5.453947368,0.953947368,868,34.06,-117.28,1.367
3.0181,10,5.75862069,1.088669951,2845,34.51,-117.28,1.004
2.9934,14,5.315656566,1,960,34.41,-117.28,1.182
3.3672,18,10.38666667,0,1086,34.26,-117.28,1.336
5.2185,16,11.02857143,2.00952381,853,34.24,-117.28,1.286
2.6477,32,5.885964912,1.456140351,856,35.13,-117.28,0.533
1.8958,28,4.782178218,1.042079208,1156,34.68,-117.28,0.556
4.8684,44,6.120253165,1.028481013,783,32.73,-117.28,3.586
2.7515,33,4.235772358,1.130081301,1785,32.74,-117.28,2.477
2.2328,34,3.226973684,1.029605263,508,32.75,-117.28,2.667
4.3403,38,5.068,1.36,442,32.77,-117.28,5
3.5486,20,5.655384615,1.661538462,615,32.8,-117.28,1.938
2.9306,41,4.522292994,1.076433121,640,32.84,-117.28,3.603
3.7306,34,3.864297254,1.054927302,933,32.83,-117.28,5
3.7596,21,4.112227806,1.105527638,1015,32.84,-117.28,3.813
4.2356,21,4.75,1.015625,1251,33.02,-117.28,3.477
3.5179,12,5.021396396,1.045045045,2471,33.04,-117.28,2.527
4.0118,8,4.433581296,1.08607864,2585,33.06,-117.28,2.458
6.5338,13,6.626566416,1.05764411,1197,33.1,-117.28,2.679
4.3428,20,5.79736211,1.023980815,2983,33.2,-117.28,1.521
3.8156,13,6.522340426,1.106382979,4049,33.28,-117.28,1.507
2.3844,13,5.333333333,1.020715631,1065,33.22,-117.28,0.986
4.21,11,5.164912281,0.915789474,1012,33.2,-117.28,1.756
3.4456,5,4.65,1.101724138,1633,33.19,-117.28,1.658
2.1205,16,5.579925651,1.098513011,842,33.18,-117.28,1.573
6.2096,14,5.365079365,0.936507937,384,33.18,-117.28,1.781
3.0907,13,5.743537415,1.186394558,4885,33.92,-117.27,1.272
3.1042,2,6.87755102,1.12244898,115,33.93,-117.27,1.648
5.3238,8,7.831597739,1.211544183,9360,33.68,-117.27,2.289
2.0878,16,5.27706422,1.056880734,1859,33.77,-117.27,1.013
5.5351,4,8.584269663,1.25,2088,33.55,-117.27,4.29
6.2236,32,6.488789238,0.957399103,1151,34.16,-117.27,1.597
4.625,16,3.75,0.375,49,34.17,-117.27,2.5
4.1,36,6.487179487,1.155555556,1742,34.14,-117.27,0.964
4.4435,35,6.191836735,1.048979592,658,34.14,-117.27,0.976
3.3616,35,5.889328063,1,705,34.15,-117.27,0.953
1.7235,31,3.930604982,1.131672598,1314,34.12,-117.27,0.788
3.0721,40,4.843283582,0.947761194,793,34.13,-117.27,0.838
2.9628,36,5.665534805,1.166383701,2388,34.13,-117.27,0.878
1.462,27,4.335329341,1.023952096,1514,34.12,-117.27,0.702
0.8658,52,3.7265625,0.9609375,943,34.12,-117.27,0.875
1.8281,44,3.78,0.893333333,565,34.11,-117.27,0.629
1.8022,9,4.357142857,1.162946429,3688,34.1,-117.27,0.78
0.9838,36,5.017751479,1.100591716,737,34.09,-117.27,0.793
1.4279,38,5.155660377,1.20754717,856,34.08,-117.27,0.73
1.7206,21,3.483333333,1.1,401,34.07,-117.27,0.821
3.1607,34,4.743732591,1.100278552,849,34.05,-117.27,1.382
2.025,20,3.745014245,1.078347578,3780,34.06,-117.27,0.857
6.0296,7,7.003424658,1.171232877,878,34.5,-117.27,1.941
4.7361,7,7.464968153,1.117834395,846,34.49,-117.27,1.745
3.662,8,6.619926199,1.018450185,690,34.48,-117.27,1.653
5.3733,8,8.513126492,1.295942721,1133,34.5,-117.27,3.026
3.3438,8,6.096871847,0.987891019,3031,34.4,-117.27,1.244
4.2224,6,6.399267399,1.026556777,3660,34.39,-117.27,1.257
3.2077,9,5.896551724,1.05015674,3166,34.42,-117.27,0.933
3.2215,8,6.268671193,1.062075655,3213,34.45,-117.27,1.088
2.875,34,10.04632153,2.059945504,941,34.24,-117.27,1.176
3.7708,26,13.60300429,2.669527897,1177,34.23,-117.27,1.104
3.2109,34,4.02676399,1.094890511,870,32.84,-117.27,3.76
3.875,39,4.589242054,1.041564792,805,32.83,-117.27,4.1
4.1793,35,5.497164461,1.124763705,1068,32.82,-117.27,5.00001
4.5083,42,5.64,0.976,1175,32.82,-117.27,4.052
2.3187,34,5.184729064,1.093596059,780,32.85,-117.27,4.889
4.425,26,5.123134328,0,608,32.85,-117.27,4.75
6.1025,26,6.566666667,1.095,1180,32.84,-117.27,5.00001
8.0639,35,8.02259887,1.09039548,469,32.83,-117.27,5.00001
5.1523,36,5.776190476,1.080952381,1085,33,-117.27,3.878
5.5922,21,6.167286245,1.074349442,1273,32.99,-117.27,3.821
5.2742,17,8.908653846,1.884615385,351,32.98,-117.27,2.307
4.7179,13,5.020175439,1.089473684,2450,33.02,-117.27,3.767
3.9826,25,5.745980707,1,1108,33.03,-117.27,2.158
3.5313,16,5.384615385,1.064903846,1104,33.03,-117.27,1.487
4.87,19,5.662109375,0.974609375,1356,33.03,-117.27,2.209
5.798,21,6.23255814,0.988372093,928,33.02,-117.27,2.861
3.55,27,4.551980198,0.97029703,1302,33.04,-117.27,2.146
6.0922,7,6.922535211,1.049295775,1335,33.08,-117.27,3.424
3.197,7,5.485119048,1.09077381,1612,33.06,-117.27,3.671
2.9083,15,4.52238806,1.096336499,1371,33.05,-117.27,1.224
4.1405,5,5.956695157,1.120512821,9690,33.23,-117.27,1.985
5.0249,5,7.024615385,1.036923077,999,33.22,-117.27,1.967
1.8849,16,4.536741214,0.993610224,470,33.22,-117.27,0.908
4.4531,5,5.695652174,0.984189723,3161,33.21,-117.27,1.775
4.2054,23,5.309405941,0.938118812,1360,33.2,-117.27,1.507
4.3542,34,5.578313253,0.969879518,978,33.2,-117.27,1.569
2.724,8,4.655502392,1.38277512,663,33.19,-117.27,1.393
2.9133,4,5.376395534,1.232854864,1481,33.18,-117.27,2.157
4.6357,4,6.042193027,1.044719555,10877,33.15,-117.27,2.449
3.1103,16,5.421296296,1.087962963,659,33.86,-117.26,1.1
2.7232,12,7.289308176,1.314465409,523,33.84,-117.26,1.232
2.1549,22,5.022458629,1.089834515,2405,33.81,-117.26,1.465
3.5978,33,5.976315789,1.023684211,1100,34.15,-117.26,0.883
3.7125,31,5.336349925,0.992458522,1715,34.16,-117.26,0.98
3.8906,30,5.630813953,1.020348837,945,34.17,-117.26,1.237
2,37,4.874239351,1.115618661,1234,34.13,-117.26,0.721
2.1375,39,4.883495146,1.036061026,2256,34.13,-117.26,0.875
1.2171,33,5.084033613,1.210084034,850,34.11,-117.26,0.593
3.071,10,6.6875,1.120689655,1283,34.53,-117.26,1.516
4.1933,6,6.674351585,1.085014409,1851,34.48,-117.26,1.631
3.3368,11,5.923969072,1.007731959,2534,34.43,-117.26,0.993
4.5536,10,11.09813084,1.971962617,1220,34.24,-117.26,1.324
2.8421,25,3.747292419,1.057761733,1060,32.81,-117.26,2.278
2.3284,30,4.048780488,1.054878049,577,32.81,-117.26,2.906
2.92,37,4.091139241,1.065822785,650,32.81,-117.26,3.265
3.744,30,4.203488372,1.119186047,650,32.8,-117.26,4.5
8.2374,30,7.904761905,1.08008658,978,32.85,-117.26,5.00001
10.7721,24,8.893048128,1.064171123,578,32.83,-117.26,5.00001
8.496,34,7.825970549,1.050870147,1817,32.82,-117.26,5.00001
5.3787,42,6.905882353,1.290196078,480,32.85,-117.26,5.00001
5.8343,15,6.598726115,0.949044586,395,32.95,-117.26,5.00001
6.9794,15,8.593607306,1.063926941,704,32.95,-117.26,5.00001
6.2513,14,6.244623656,1.002688172,1057,33.05,-117.26,2.409
7.6832,11,7.267759563,0.961748634,1226,33.06,-117.26,3.198
6.4651,25,5.481953291,1.050955414,1088,32.97,-117.26,5.00001
10.1768,36,6.102836879,0.936170213,710,32.96,-117.26,5.00001
5.6582,34,6.092250923,1.007380074,650,32.95,-117.26,5.00001
4.4375,22,5.418972332,1.212450593,1947,32.95,-117.26,5.00001
4.7841,31,5.975609756,1.088691796,1059,33,-117.26,3.935
2.7348,16,4.26252505,1.026052104,1532,32.99,-117.26,2.313
4.125,12,4.372197309,1.09529148,1690,32.98,-117.26,2.269
6.3525,18,6.332386364,0.982954545,1088,33.04,-117.26,2.783
6.6319,16,6.863134658,0.993377483,1433,33.04,-117.26,2.696
6.3712,9,6.762043796,1.108029197,1724,33.02,-117.26,3.698
4.3429,9,6.178284182,1.069705094,2582,33.26,-117.26,1.739
2.2368,7,4.433133733,1.093812375,1440,33.37,-117.26,1.546
3.0197,26,4.463700234,0.955503513,1325,33.21,-117.26,1.36
2.8214,13,5.028616852,1.152623211,1675,33.2,-117.26,1.219
2.9469,4,4.297247706,1.091743119,1518,33.19,-117.26,2.161
4.2361,2,5.036398467,0.975095785,1044,33.19,-117.26,1.585
4.5781,9,6.085790885,1.063002681,2235,33.18,-117.26,2.256
7.0423,22,14.18934911,2.408284024,349,33.09,-117.26,5.00001
4.1667,13,6.185737977,1.262023217,1335,33.09,-117.26,2.271
5.3905,12,7.094972067,1.136871508,1958,33.08,-117.26,2.996
4.2775,5,6.00733945,1.012844037,6780,33.95,-117.25,1.387
4.2654,8,5.936582501,1.034057546,5804,33.93,-117.25,1.376
4.1482,7,5.674956622,1.106998265,5595,33.92,-117.25,1.246
3.58,10,6.90227577,1.259705489,2294,33.7,-117.25,1.134
3.5125,10,7.090128755,1.356223176,725,33.65,-117.25,1.556
4.3362,31,5.945098039,0.933333333,596,34.16,-117.25,1.594
3.7188,37,6.237226277,1.01459854,744,34.16,-117.25,1.166
3.9018,35,5.651356994,1.004175365,1595,34.16,-117.25,0.915
3.3,30,5.086206897,1.091954023,990,34.15,-117.25,0.976
2.1465,22,4.430485762,1.103294249,4523,34.15,-117.25,0.888
2.2482,19,4.524978089,1.077125329,2680,34.14,-117.25,1.145
3.6856,33,5.950718686,1.032854209,1374,34.13,-117.25,0.9
3,37,5.12936345,0.969199179,1291,34.13,-117.25,0.834
2.5234,35,6.239130435,1.072463768,381,34.13,-117.25,0.882
1.8463,17,4.832037325,1.169517885,2160,34.12,-117.25,0.726
2.7473,32,4.739413681,1.043973941,2011,34.11,-117.25,0.708
1.4079,30,4.471193416,1.152263374,1509,34.11,-117.25,0.677
2.45,30,5.202443281,1.055846422,1784,34.08,-117.25,0.858
2.4432,21,4.4643377,1.027656477,2140,34.07,-117.25,0.788
4.4472,18,5.445179584,1.004725898,2763,34.04,-117.25,1.611
1.9821,23,4.805763074,1.233724653,3264,34.06,-117.25,0.93
3.0042,18,5.20145379,1.150571132,2948,34.06,-117.25,1.065
5.1112,4,7.366459627,1.121118012,1017,34.49,-117.25,1.709
4.6914,7,6.808510638,1.014893617,1522,34.51,-117.25,1.422
4.1333,13,6.383606557,1.043715847,2455,34.53,-117.25,1.582
2.1875,13,5.511976048,1,1606,34.41,-117.25,1.197
4.9125,38,6.501766784,1.028268551,633,32.73,-117.25,3.836
6.5319,36,6.281622912,1.07398568,2038,32.72,-117.25,3.458
6.597,33,7.016736402,0.953974895,629,32.72,-117.25,4.964
6.3331,37,6.521994135,0.970674487,821,32.73,-117.25,4
2.6962,36,4.096997691,1.103926097,1648,32.74,-117.25,2.882
2.9904,36,4.367541766,1.026252983,755,32.74,-117.25,2.868
2.8007,40,4.244660194,1.066019417,953,32.74,-117.25,2.571
4.5938,39,6.205882353,0.941176471,635,32.73,-117.25,3.674
2.6625,36,3.887147335,0.971786834,577,32.74,-117.25,2.482
2.2017,32,3.797860963,1.109090909,1731,32.75,-117.25,2.083
1.7622,36,3.928716904,1.071283096,974,32.75,-117.25,2.058
2.4672,37,3.153846154,1,645,32.75,-117.25,2.167
2.375,37,4.144067797,1.248587571,651,32.79,-117.25,3.404
1.8365,43,4.419512195,1.170731707,458,32.79,-117.25,3.286
2.7857,36,4.894230769,1.368589744,710,32.78,-117.25,2.917
2.45,21,3.8515625,1.260416667,658,32.78,-117.25,3.5
3.18,32,4.167010309,1.080412371,973,32.77,-117.25,3.625
4.0313,35,3.996794872,1.105769231,1126,32.77,-117.25,3.853
4.9125,38,5.383371824,1.138568129,836,32.76,-117.25,4.526
3.2663,37,4.104868914,0.973782772,490,32.8,-117.25,2.706
2.5568,32,3.731934732,1.090909091,731,32.8,-117.25,2.583
2.5813,30,3.571923744,1.093587522,1007,32.8,-117.25,2.531
2.9781,31,3.642737896,1.051752922,1069,32.8,-117.25,2.125
3.0774,27,2.845637584,1.006711409,455,32.79,-117.25,2.75
3.6429,25,4.304232804,0.992063492,735,32.79,-117.25,3.171
3.3942,32,4.515037594,1.035714286,1020,32.81,-117.25,3.074
4.2296,35,4.598790323,1.02016129,1005,32.8,-117.25,2.75
3.3274,26,3.913461538,1.056089744,1134,32.8,-117.25,2.955
3.9187,39,5.610942249,1.063829787,765,32.81,-117.25,3.119
10.7751,19,9.020512821,1.097435897,659,32.84,-117.25,5.00001
10.9529,17,8.609958506,1.087136929,704,32.83,-117.25,5.00001
7.8013,19,7.248275862,1.051034483,1773,32.82,-117.25,4.74
9.5245,23,7.607187113,1.02354399,2036,32.82,-117.25,5.00001
12.4429,30,8.267326733,1.084158416,606,32.86,-117.25,5.00001
5.1023,25,5.833667335,1.068136273,1137,32.86,-117.25,5.00001
7.2821,27,7.760736196,1.438650307,594,32.86,-117.25,5.00001
6.6199,18,6.666201117,1.037709497,1970,32.96,-117.25,4.062
6.7694,16,6.28968254,1.067460317,1829,32.94,-117.25,4.259
5.9806,15,6.094594595,1.14527027,673,32.94,-117.25,3.705
6.439,6,7.037116345,1.033547466,4194,33.06,-117.25,2.962
4.3286,16,6.321266968,1.076923077,1387,33.05,-117.25,2.134
7.7317,16,7.427480916,0.992366412,1454,33.01,-117.25,3.96
7.472,10,7.769716088,1.181388013,1478,32.99,-117.25,4.399
5.8393,14,6.082125604,1.106280193,931,33,-117.25,4.853
6.9326,6,7.314775161,1.055674518,1319,33.03,-117.25,3.246
6.3054,14,7.039215686,0.983193277,1151,33.3,-117.25,3.59
3,16,5.147016012,1.113537118,2007,33.38,-117.25,1.467
2.0956,17,4.149100257,1.107969152,1031,33.38,-117.25,1.344
2.375,22,5.49694501,1.105906314,1425,33.39,-117.25,1.373
1.995,8,3.43444227,1.037181996,1687,33.37,-117.25,1.469
2.3214,6,4.071038251,1.049180328,2833,33.36,-117.25,2.47
4.6187,6,5.986394558,0.965014577,2997,33.25,-117.25,2.05
3.9815,26,6.072507553,1.048338369,1160,33.22,-117.25,1.426
3.5,19,4.981609195,1.018390805,1654,33.22,-117.25,1.358
2.066,9,4.291390728,1.077262693,1992,33.21,-117.25,1.272
2.0625,22,3.961409396,1.036912752,1472,33.2,-117.25,1.245
2.7961,10,4.352441614,1.004246285,1302,33.2,-117.25,1.313
2.6339,13,4.105802048,0.996587031,1035,33.21,-117.25,1.17
4.5764,18,6.777777778,1.096774194,830,33.19,-117.25,2.07
5.311,8,6.46409675,1.0861678,3335,33.12,-117.25,2.558
3.9464,14,5.986970684,1.172638436,1176,33.1,-117.25,1.719
7.5402,13,8.393103448,1.068965517,1311,33.08,-117.25,3.403
6.617,14,7.108481262,0.998027613,3097,33.08,-117.25,2.852
4.7877,11,6.087396504,1.028518859,3710,33.95,-117.24,1.326
1.6111,15,4.25203252,1.146341463,1123,33.94,-117.24,1.139
3.2705,12,5.330082521,1.08552138,4520,33.93,-117.24,1.132
2.8194,8,5.759776536,1.122905028,606,33.85,-117.24,1.363
2.8401,9,5.354263566,1.068992248,3665,33.77,-117.24,1.042
6.1986,17,6.778225806,1.022177419,1520,34.04,-117.24,2.145
7.978,5,7.995495495,1.054054054,726,34.04,-117.24,2.239
5.3366,4,6.083687943,0.967375887,1981,34.04,-117.24,1.651
3.2604,9,5.01810585,1.094707521,1782,34.06,-117.24,0.933
3.016,6,4.883196721,1.241803279,1301,34.14,-117.24,1.075
4.6111,23,6.106349206,0.965079365,1621,34.15,-117.24,1.284
6,26,5.442666667,0.781333333,936,34.15,-117.24,1.402
1.1522,24,6.43315508,1.657754011,594,34.13,-117.24,0.875
3.3534,26,6.087096774,1.15483871,1913,34.13,-117.24,0.989
2.1563,29,4.475548061,1.124789207,1822,34.12,-117.24,0.723
2.2109,23,5.363128492,1.268156425,1161,34.11,-117.24,0.732
3.5507,4,7.327988338,1.16180758,1869,34.59,-117.24,1.861
5.5289,43,5.711340206,0.966494845,918,32.74,-117.24,2.977
5.9113,37,6.438746439,1.008547009,809,32.73,-117.24,3.883
6.6661,32,6.859967051,1.154859967,1277,32.71,-117.24,5.00001
7.5925,39,7.150462963,0.997685185,1175,32.72,-117.24,4.667
6.6013,39,6.550600343,1.018867925,1361,32.72,-117.24,3.964
4.0268,44,5.657718121,0.956375839,712,32.74,-117.24,2.986
4.0862,44,5.295373665,0.921708185,667,32.74,-117.24,3.218
4.05,45,5.221884498,0.890577508,757,32.74,-117.24,2.849
2.9896,36,4.289393939,1.013636364,1279,32.75,-117.24,2.527
2.3042,36,4.461538462,1.141826923,822,32.75,-117.24,2.206
2.79,41,4.067484663,1.051124744,1015,32.75,-117.24,2.26
2.2042,33,3.492063492,1.082892416,1057,32.75,-117.24,2.313
4.1742,44,5.171428571,1.026190476,892,32.78,-117.24,3.422
4.1652,17,5.039473684,1.166666667,403,32.79,-117.24,2.417
3.4306,18,4.826996198,1.171102662,964,32.79,-117.24,2.75
3.1838,20,3.783464567,1.094488189,525,32.79,-117.24,2.458
2.6902,25,6.671875,2.159375,566,32.79,-117.24,2.125
3.2625,18,6.151943463,2.127208481,508,32.79,-117.24,1.938
2.9258,26,4.302005013,1.093984962,1492,32.8,-117.24,2.348
2.1357,28,3.339563863,1.031152648,692,32.8,-117.24,1.875
3.8018,18,3.801724138,1.139655172,874,32.8,-117.24,1.125
2.288,19,3.703777336,0.988071571,868,32.8,-117.24,2.1
2.4671,30,4.386727689,1.057208238,828,32.8,-117.24,2.763
3.101,29,4.004744958,1.046263345,1513,32.8,-117.24,2.382
5.4103,33,5.275747508,0.96013289,683,32.81,-117.24,3.324
6.5881,34,6.173469388,0.99744898,917,32.81,-117.24,3.944
7.2559,20,7.364179104,0.991044776,731,32.82,-117.24,3.923
7.4351,18,8.448369565,1.361413043,949,32.83,-117.24,4.457
6.7587,18,8.470108696,1.29076087,904,32.85,-117.24,3.885
10.0707,22,7.906818182,1.018181818,1252,32.85,-117.24,5.00001
5.9547,18,6.547325103,1.102880658,547,32.95,-117.24,3.293
5.2648,12,5.60880829,1.132124352,792,32.94,-117.24,2.944
7.6348,4,6.534079349,1.060020346,2607,32.98,-117.24,3.37
5.3129,15,5.547619048,1.016483516,1559,33.05,-117.24,1.692
6.4027,11,6.920427553,1.047505938,2588,33.05,-117.24,3.442
7.5975,16,7.116147309,1.008498584,795,33,-117.24,3.691
3.212,13,5.660194175,1.072815534,1412,33.04,-117.24,1.476
4.5764,17,6.649651972,1.025522042,1354,33.34,-117.24,2.573
3.7857,16,6.377358491,1.091981132,1322,33.4,-117.24,2.27
3.668,16,5.410852713,1.01744186,1696,33.38,-117.24,1.712
4.5391,14,6.016688062,1.017971759,2436,33.37,-117.24,1.809
4.5,11,6.191111111,1.066666667,1250,33.36,-117.24,2.226
4.0776,13,6.117263844,1.055374593,1767,33.23,-117.24,1.96
3.4359,21,5.506410256,0.987179487,1194,33.23,-117.24,1.509
4.1316,20,5.621776504,0.957020057,1173,33.22,-117.24,1.625
2.1293,9,4.735238095,1.192380952,1938,33.21,-117.24,1.514
2.1875,19,4.197309417,1.096412556,1859,33.21,-117.24,1.217
3.0982,18,4.77002584,1.082687339,1581,33.21,-117.24,1.113
2.4505,25,4.225388601,1.075129534,1045,33.2,-117.24,1.475
2.5119,26,4.634877384,1.100817439,989,33.2,-117.24,1.717
2.9191,19,4.457386364,0.997159091,1035,33.19,-117.24,1.594
5.0195,19,6.023465704,1.019855596,1646,33.18,-117.24,2.002
4.2826,4,5.979665072,1.120813397,3925,33.17,-117.24,2.375
6.0336,10,6.26032316,0.978456014,1410,33.11,-117.24,2.403
3.5851,7,5.414443989,1.106278211,6763,33.94,-117.23,1.42
5.253,5,7.093508501,1.051777434,4573,33.96,-117.23,1.633
4.0473,9,5.479078514,0.987306065,7596,33.91,-117.23,1.272
4.1953,5,6.161695447,1.062794349,6686,33.89,-117.23,1.366
3.0789,8,4.651837524,1.03868472,1594,33.94,-117.23,1.142
4.0833,2,7.416666667,1.307291667,681,33.83,-117.23,1
3.8869,10,7.104854369,1.262135922,1476,33.68,-117.23,1.259
2.2969,17,4.930163447,1.127786033,2016,33.79,-117.23,0.893
1.9767,23,5.708401977,1.15815486,2672,33.78,-117.23,0.815
2,5,4.572668113,1.075921909,1666,33.77,-117.23,0.83
3.9617,6,6.910372608,1.142497482,5860,33.57,-117.23,1.83
4.6445,17,6.045618247,0.980792317,2084,34.15,-117.23,1.372
2.5625,16,5.459745763,1.103813559,956,34.14,-117.23,1.294
2.3848,6,4.68907563,1.148109244,2364,34.12,-117.23,0.816
1.645,10,4.561752988,1.167330677,726,34.13,-117.23,0.687
2.5875,22,4.762295082,0.905737705,995,34.11,-117.23,0.813
2.1071,18,4.641935484,1.029032258,699,34.12,-117.23,0.735
2.0133,33,4.597457627,1.059322034,1425,34.11,-117.23,0.783
5.4201,9,8.483263598,1.121338912,1458,34.49,-117.23,1.706
5.5875,9,7.593667546,1.064643799,2158,34.51,-117.23,1.678
3.1389,23,4.052013423,1.095637584,1275,32.75,-117.23,1.018
3.3456,11,3.895022624,1.126696833,1960,32.75,-117.23,1.598
2.5259,35,4.567398119,1.070532915,1562,32.73,-117.23,2.402
2.7273,44,4.5625,1.02734375,509,32.73,-117.23,2.697
2.1635,43,4.533333333,0.995238095,392,32.72,-117.23,2.442
4.1806,44,6.470046083,1.055299539,513,32.74,-117.23,2.638
7.5557,36,7.743396226,1.083018868,699,32.73,-117.23,4.414
3.2361,38,5.066308244,1.041218638,972,32.72,-117.23,5.00001
3.4286,5,4.281690141,0,892,32.75,-117.23,1.375
2.4779,21,3.727272727,1.105454545,1131,32.75,-117.23,1.65
4.6354,16,5.485074627,1.037313433,299,32.74,-117.23,1.792
4.8167,16,5.072727273,1.049350649,798,32.74,-117.23,1.698
4.1339,35,4.780621572,0.959780622,1312,32.74,-117.23,2.382
3.5484,23,4.144694534,1.069131833,989,32.79,-117.23,2.38
3.625,28,3.975688817,1.050243112,1082,32.79,-117.23,2.667
4.6293,35,4.580555556,0.986111111,746,32.78,-117.23,3.565
2.3482,22,4.001342282,1.171812081,1751,32.8,-117.23,1.906
2.4643,27,3.848664688,1.053412463,776,32.8,-117.23,2.444
3.8026,28,5.647940075,0.985018727,996,32.81,-117.23,2.7
3.225,21,4.514869888,1.076208178,1011,32.8,-117.23,2.294
2.6403,31,3.781671159,1.045822102,724,32.8,-117.23,2.161
3.0293,28,3.979976443,1.081272085,1849,32.8,-117.23,2.417
5.9359,24,6.786307054,1.053941909,1496,32.81,-117.23,4.222
8.1844,22,7.817073171,1.046341463,1083,32.81,-117.23,4.063
1.858,18,3.817558299,1.004801097,6303,32.88,-117.23,2.05
6.3955,25,7.367595819,1.047038328,1634,32.85,-117.23,3.167
3.0104,15,3.855218855,1.114478114,1034,32.87,-117.23,2.042
5.2326,16,5.045180723,1.06626506,604,32.86,-117.23,1.883
3.6083,15,4.050675676,1.016891892,510,32.86,-117.23,1.801
5.0855,15,6.039007092,1.134751773,587,32.86,-117.23,2.098
3.045,16,2.708803612,1.056433409,648,32.86,-117.23,1
5.417,11,4.925867508,1.167192429,1223,32.87,-117.23,1.968
11.1118,18,8.427659574,1.087234043,1541,33.01,-117.23,5.00001
